LGA_NAME16,LGA_CODE_2016,lga_lat,lga_lon,gpo_lat,gpo_lon,distance,persons
Armadale (C),LGA50210,-32.16753197,116.13697809,-31.9505269,115.8604572,35.5148746794044,79602
Ashburton (S),LGA50250,-22.49367631,116.7262577,-31.9505269,115.8604572,1055.01870926898,13026
Augusta-Margaret River (S),LGA50280,-34.03087723,115.22779052,-31.9505269,115.8604572,238.729607062073,14258
Bassendean (T),LGA50350,-31.90384753,115.94522109,-31.9505269,115.8604572,9.53586644608268,15092
Bayswater (C),LGA50420,-31.9057236,115.90827663,-31.9505269,115.8604572,6.72198142422139,64677
Belmont (C),LGA50490,-31.9563827,115.94827891,-31.9505269,115.8604572,8.31121481151282,39682
Beverley (S),LGA50560,-32.17466449,116.79657927,-31.9505269,115.8604572,91.6674530450567,1745
Boddington (S),LGA50630,-32.8162963,116.39989012,-31.9505269,115.8604572,108.781716746954,1844
Boyup Brook (S),LGA50770,-33.89176767,116.52403016,-31.9505269,115.8604572,224.564602718135,1701
Bridgetown-Greenbushes (S),LGA50840,-34.00378095,116.19099008,-31.9505269,115.8604572,230.383375136232,4660
Brookton (S),LGA50910,-32.36199532,117.00308916,-31.9505269,115.8604572,116.890059432052,975
Broome (S),LGA50980,-18.67146157,122.46329048,-31.9505269,115.8604572,1617.82968805909,16222
Broomehill-Tambellup (S),LGA51080,-34.00250967,117.66131856,-31.9505269,115.8604572,283.325338553994,1144
Bruce Rock (S),LGA51120,-31.95258954,118.02862997,-31.9505269,115.8604572,204.560408540184,930
Bunbury (C),LGA51190,-33.35164656,115.66439403,-31.9505269,115.8604572,156.874902363707,31919
Busselton (C),LGA51260,-33.71844401,115.34885982,-31.9505269,115.8604572,202.310034170504,36686
Cambridge (T),LGA51310,-31.93629954,115.78643222,-31.9505269,115.8604572,7.1616774822807,26783
Canning (C),LGA51330,-32.03689462,115.91635099,-31.9505269,115.8604572,10.9551041205482,90184
Capel (S),LGA51400,-33.53235059,115.63571982,-31.9505269,115.8604572,177.142062868026,17123
Carnamah (S),LGA51470,-29.77322287,115.57783241,-31.9505269,115.8604572,243.603094876241,548
Carnarvon (S),LGA51540,-24.34995848,114.39102915,-31.9505269,115.8604572,857.302479228103,5528
Chapman Valley (S),LGA51610,-28.32237686,115.05912618,-31.9505269,115.8604572,410.720709627283,1422
Chittering (S),LGA51680,-31.37439472,116.07833617,-31.9505269,115.8604572,67.2999356176981,5472
Claremont (T),LGA51750,-31.9801491,115.77997605,-31.9505269,115.8604572,8.27585758790128,10054
Cockburn (C),LGA51820,-32.11430928,115.7929531,-31.9505269,115.8604572,19.2914489200569,104473
Collie (S),LGA51890,-33.28355478,116.21156609,-31.9505269,115.8604572,151.829511763597,8798
Coolgardie (S),LGA51960,-31.18678543,120.96446296,-31.9505269,115.8604572,490.901435470635,3610
Coorow (S),LGA52030,-30.02161616,115.75921417,-31.9505269,115.8604572,214.702071423972,1036
Corrigin (S),LGA52100,-32.35836673,117.79902921,-31.9505269,115.8604572,188.04315762098,1146
Cottesloe (T),LGA52170,-31.99400323,115.75849608,-31.9505269,115.8604572,10.764344033255,7597
Cranbrook (S),LGA52240,-34.31481842,117.28587301,-31.9505269,115.8604572,294.492374899266,1089
Cuballing (S),LGA52310,-32.73540941,117.15917413,-31.9505269,115.8604572,150.006415791855,863
Cue (S),LGA52380,-27.31082065,117.94004081,-31.9505269,115.8604572,553.643760136206,194
Cunderdin (S),LGA52450,-31.59958143,117.15571981,-31.9505269,115.8604572,128.507394065893,1457
Dalwallinu (S),LGA52520,-30.12524679,116.94475432,-31.9505269,115.8604572,227.736078229149,1429
Dandaragan (S),LGA52590,-30.53961369,115.50606999,-31.9505269,115.8604572,160.462660912014,3213
Dardanup (S),LGA52660,-33.41542499,115.85191471,-31.9505269,115.8604572,162.891197420008,14033
Denmark (S),LGA52730,-34.89048459,117.11882821,-31.9505269,115.8604572,347.133220871085,5845
Derby-West Kimberley (S),LGA52800,-17.79071016,124.97705558,-31.9505269,115.8604572,1821.39819072242,7730
Donnybrook-Balingup (S),LGA52870,-33.66955307,115.97353805,-31.9505269,115.8604572,191.438860631578,5870
Dowerin (S),LGA52940,-31.10765635,117.11126817,-31.9505269,115.8604572,151.121689360062,690
Dumbleyung (S),LGA53010,-33.22450145,117.96452743,-31.9505269,115.8604572,242.739632629398,671
Dundas (S),LGA53080,-32.01133557,124.41787802,-31.9505269,115.8604572,806.938455489617,772
East Fremantle (T),LGA53150,-32.03794023,115.76816743,-31.9505269,115.8604572,13.0470320300282,7376
East Pilbara (S),LGA53220,-21.76848399,123.59665936,-31.9505269,115.8604572,1366.69852880706,10591
Esperance (S),LGA53290,-33.22197255,122.25028145,-31.9505269,115.8604572,615.020633398169,14236
Exmouth (S),LGA53360,-22.52170213,114.16701185,-31.9505269,115.8604572,1061.66764443113,2728
Fremantle (C),LGA53430,-32.05764722,115.76656024,-31.9505269,115.8604572,14.8415001078931,28893
Gingin (S),LGA53570,-31.19158,115.69917407,-31.9505269,115.8604572,85.7630708215416,5217
Gnowangerup (S),LGA53640,-34.06213521,118.28874204,-31.9505269,115.8604572,326.172936305113,1215
Goomalling (S),LGA53710,-31.24284099,116.78474777,-31.9505269,115.8604572,117.70889156798,1033
Gosnells (C),LGA53780,-32.06623178,115.99213678,-31.9505269,115.8604572,17.8798039318086,118073
Greater Geraldton (C),LGA53800,-28.56154787,115.49714849,-31.9505269,115.8604572,378.448523432333,38634
Halls Creek (S),LGA53920,-19.25821692,127.61695306,-31.9505269,115.8604572,1836.04559859401,3269
Harvey (S),LGA53990,-33.10110481,115.91249556,-31.9505269,115.8604572,128.031409585658,26553
Irwin (S),LGA54060,-29.32604198,115.09181131,-31.9505269,115.8604572,300.948994055272,3569
Jerramungup (S),LGA54130,-34.07044001,119.10126543,-31.9505269,115.8604572,383.213682092559,1109
Joondalup (C),LGA54170,-31.78349268,115.76670322,-31.9505269,115.8604572,20.5756411726088,154445
Kalamunda (S),LGA54200,-32.01224507,116.12276345,-31.9505269,115.8604572,25.6743375638297,57449
Kalgoorlie/Boulder (C),LGA54280,-30.74941314,125.05122666,-31.9505269,115.8604572,882.640994497185,30059
Karratha (C),LGA54310,-21.04922609,117.03589503,-31.9505269,115.8604572,1217.77023421508,21473
Katanning (S),LGA54340,-33.64830044,117.68421631,-31.9505269,115.8604572,254.344460247102,4151
Kellerberrin (S),LGA54410,-31.58234584,117.81452583,-31.9505269,115.8604572,189.212854262482,1224
Kent (S),LGA54480,-33.55082935,118.57223552,-31.9505269,115.8604572,309.782976809375,559
Kojonup (S),LGA54550,-33.90763659,117.04801184,-31.9505269,115.8604572,244.213880192328,1985
Kondinin (S),LGA54620,-32.42731714,119.18479918,-31.9505269,115.8604572,317.279754735099,873
Koorda (S),LGA54690,-30.59049156,117.42546142,-31.9505269,115.8604572,212.111329223618,414
Kulin (S),LGA54760,-32.71752012,118.57610617,-31.9505269,115.8604572,269.010969406237,765
Kwinana (C),LGA54830,-32.2276902,115.82866204,-31.9505269,115.8604572,30.9643682749696,38918
Lake Grace (S),LGA54900,-33.05989716,119.28752844,-31.9505269,115.8604572,344.213079752491,1268
Laverton (S),LGA54970,-27.89112094,125.40147768,-31.9505269,115.8604572,1023.74529247145,1153
Leonora (S),LGA55040,-28.21232792,121.14536605,-31.9505269,115.8604572,656.603972647847,1411
Mandurah (C),LGA55110,-32.63379595,115.68292402,-31.9505269,115.8604572,77.7870710108729,80813
Manjimup (S),LGA55180,-34.55714017,116.32567815,-31.9505269,115.8604572,293.051384997497,9250
Meekatharra (S),LGA55250,-25.14011036,118.86401274,-31.9505269,115.8604572,812.006992857975,1067
Melville (C),LGA55320,-32.04744661,115.82938816,-31.9505269,115.8604572,11.1681254891321,98083
Menzies (S),LGA55390,-29.57510539,123.97091544,-31.9505269,115.8604572,818.454320720017,490
Merredin (S),LGA55460,-31.51532775,118.3593488,-31.9505269,115.8604572,241.223295749589,3350
Mingenew (S),LGA55530,-29.15819915,115.48424935,-31.9505269,115.8604572,312.574624112037,455
Moora (S),LGA55600,-30.49805819,116.18544378,-31.9505269,115.8604572,164.436614328748,2428
Morawa (S),LGA55670,-29.06691948,116.01708729,-31.9505269,115.8604572,320.99327333642,750
Mosman Park (T),LGA55740,-32.01480439,115.76554573,-31.9505269,115.8604572,11.4550211554463,8757
Mount Magnet (S),LGA55810,-28.2380656,117.97640839,-31.9505269,115.8604572,460.237777741613,482
Mount Marshall (S),LGA55880,-30.18376616,117.96217771,-31.9505269,115.8604572,280.461137136772,527
Mukinbudin (S),LGA55950,-30.62995354,118.31113579,-31.9505269,115.8604572,275.285157881235,555
Mundaring (S),LGA56090,-31.89993671,116.25163922,-31.9505269,115.8604572,37.3440836879268,38157
Murchison (S),LGA56160,-26.75184647,116.29975404,-31.9505269,115.8604572,579.630667738847,153
Murray (S),LGA56230,-32.62366266,115.98943158,-31.9505269,115.8604572,75.8247953039358,16698
Nannup (S),LGA56300,-34.12843586,115.66389613,-31.9505269,115.8604572,242.864362046589,1328
Narembeen (S),LGA56370,-32.04711572,118.65384822,-31.9505269,115.8604572,263.627850308432,809
Narrogin (S),LGA56460,-32.99537812,117.26224944,-31.9505269,115.8604572,175.469200562506,5162
Nedlands (C),LGA56580,-31.97240006,115.78994859,-31.9505269,115.8604572,7.08237884720478,21121
Ngaanyatjarraku (S),LGA56620,-25.09484258,126.83536317,-31.9505269,115.8604572,1314.31586220606,1606
Northam (S),LGA56730,-31.68594733,116.63599606,-31.9505269,115.8604572,78.96193223424,11112
Northampton (S),LGA56790,-27.75307949,114.6459137,-31.9505269,115.8604572,481.195370911035,3319
Nungarin (S),LGA56860,-31.14939384,118.20808814,-31.9505269,115.8604572,239.623869314467,257
Peppermint Grove (S),LGA56930,-31.99933321,115.76714273,-31.9505269,115.8604572,10.3404416880803,1636
Perenjori (S),LGA57000,-29.4439406,116.61141617,-31.9505269,115.8604572,287.816778664167,617
Perth (C),LGA57080,-31.95763435,115.85066256,-31.9505269,115.8604572,1.21594574105985,21797
Pingelly (S),LGA57140,-32.51995909,117.22204648,-31.9505269,115.8604572,142.861580296174,1146
Plantagenet (S),LGA57210,-34.597219,117.56196899,-31.9505269,115.8604572,334.099435254833,5079
Port Hedland (T),LGA57280,-20.92912306,118.67320352,-31.9505269,115.8604572,1256.94543912929,14469
Quairading (S),LGA57350,-32.0048157,117.42343972,-31.9505269,115.8604572,147.545263886586,1019
Ravensthorpe (S),LGA57420,-33.61619563,120.13859849,-31.9505269,115.8604572,440.690494379368,1733
Rockingham (C),LGA57490,-32.34418253,115.7889968,-31.9505269,115.8604572,44.2865103425349,125114
Sandstone (S),LGA57630,-28.33591443,119.17311271,-31.9505269,115.8604572,512.774355804928,89
Serpentine-Jarrahdale (S),LGA57700,-32.3442558,116.03433103,-31.9505269,115.8604572,46.7408723416046,26833
Shark Bay (S),LGA57770,-26.5367245,114.52514195,-31.9505269,115.8604572,615.750965163828,946
South Perth (C),LGA57840,-31.99785705,115.8700148,-31.9505269,115.8604572,5.33952900049906,41989
Stirling (C),LGA57910,-31.88569324,115.81962691,-31.9505269,115.8604572,8.174533865318,210208
Subiaco (C),LGA57980,-31.95765936,115.81867024,-31.9505269,115.8604572,4.02140699035566,19359
Swan (C),LGA58050,-31.74142372,116.06742231,-31.9505269,115.8604572,30.3774712703123,133851
Tammin (S),LGA58190,-31.60667626,117.49499086,-31.9505269,115.8604572,159.163960071006,402
Three Springs (S),LGA58260,-29.52576731,115.57731571,-31.9505269,115.8604572,270.975138123288,594
Toodyay (S),LGA58330,-31.47109271,116.38065467,-31.9505269,115.8604572,72.5494180302116,4439
Trayning (S),LGA58400,-31.14401176,117.80687325,-31.9505269,115.8604572,205.086333109534,350
Upper Gascoyne (S),LGA58470,-24.72658929,116.35511114,-31.9505269,115.8604572,804.719105409963,278
Victoria Park (T),LGA58510,-31.97971369,115.90147001,-31.9505269,115.8604572,5.04988453603694,34990
Victoria Plains (S),LGA58540,-31.01433502,116.31959394,-31.9505269,115.8604572,112.837415710687,910
Vincent (C),LGA58570,-31.9312904,115.85254459,-31.9505269,115.8604572,2.26556412749801,33693
Wagin (S),LGA58610,-33.27669357,117.36992907,-31.9505269,115.8604572,204.282761328853,1852
Wandering (S),LGA58680,-32.54718278,116.58125508,-31.9505269,115.8604572,94.8493095635322,444
Wanneroo (C),LGA58760,-31.61228141,115.76325673,-31.9505269,115.8604572,38.7170965101843,188212
Waroona (S),LGA58820,-32.85795233,115.92009529,-31.9505269,115.8604572,101.056313889534,4148
West Arthur (S),LGA58890,-33.45713017,116.73936719,-31.9505269,115.8604572,186.620705083839,809
Westonia (S),LGA59030,-30.96757687,118.65624702,-31.9505269,115.8604572,286.811315381768,304
Wickepin (S),LGA59100,-32.80696476,117.67176169,-31.9505269,115.8604572,194.933942954058,718
Williams (S),LGA59170,-33.07142707,116.72808922,-31.9505269,115.8604572,148.839661885625,981
Wiluna (S),LGA59250,-25.3120282,122.24507953,-31.9505269,115.8604572,965.537769349747,742
Wongan-Ballidu (S),LGA59310,-30.71713078,116.84261422,-31.9505269,115.8604572,165.862288081536,1331
Woodanilling (S),LGA59320,-33.53366586,117.33806234,-31.9505269,115.8604572,223.795353670548,409
Wyalkatchem (S),LGA59330,-31.18668907,117.43527704,-31.9505269,115.8604572,171.676565690796,516
Wyndham-East Kimberley (S),LGA59340,-15.55897819,127.05167703,-31.9505269,115.8604572,2145.84040325649,7148
Yalgoo (S),LGA59350,-28.56517308,117.05027309,-31.9505269,115.8604572,393.38817145884,337
Yilgarn (S),LGA59360,-30.95734797,119.34198505,-31.9505269,115.8604572,348.198369869499,1202
York (S),LGA59370,-31.92637971,116.73542793,-31.9505269,115.8604572,82.6073122581286,3606
Break O'Day (M),LGA60210,-41.42530796,148.04989461,-42.8821377,147.3271949,172.597610910826,6104
Brighton (M),LGA60410,-42.71934256,147.26094761,-42.8821377,147.3271949,18.8916533381688,16512
Burnie (C),LGA60610,-41.21605783,145.80619367,-42.8821377,147.3271949,223.806973065388,18895
Central Coast (M) (Tas.),LGA60810,-41.28124768,146.04002335,-42.8821377,147.3271949,207.29056298758,21362
Central Highlands (M) (Tas.),LGA61010,-42.21234562,146.64605835,-42.8821377,147.3271949,93.0602674410915,2141
Circular Head (M),LGA61210,-41.07894879,145.01465426,-42.8821377,147.3271949,277.000454208082,7926
Clarence (C),LGA61410,-42.83702628,147.43413407,-42.8821377,147.3271949,10.0567509398193,54819
Derwent Valley (M),LGA61510,-42.81296983,146.42135512,-42.8821377,147.3271949,74.2470164074295,10021
Devonport (C),LGA61610,-41.20869693,146.31189943,-42.8821377,147.3271949,204.088385086386,24696
Dorset (M),LGA61810,-41.07212137,147.70851455,-42.8821377,147.3271949,203.717347670978,6617
Flinders (M) (Tas.),LGA62010,-40.11936708,148.09784892,-42.8821377,147.3271949,313.834138144099,906
George Town (M),LGA62210,-41.10217987,147.02601659,-42.8821377,147.3271949,199.48082660455,6764
Glamorgan/Spring Bay (M),LGA62410,-42.26918006,147.96534731,-42.8821377,147.3271949,85.8824183924069,4400
Glenorchy (C),LGA62610,-42.83933315,147.21976047,-42.8821377,147.3271949,9.96660016014853,46253
Hobart (C),LGA62810,-42.89783875,147.2876066,-42.8821377,147.3271949,3.66741616234481,50439
Huon Valley (M),LGA63010,-43.25142971,146.59715482,-42.8821377,147.3271949,72.1328088838336,16199
Kentish (M),LGA63210,-41.45396931,146.18351449,-42.8821377,147.3271949,184.666390153198,6128
King Island (M),LGA63410,-39.86381398,143.9854801,-42.8821377,147.3271949,436.264268191517,1585
Kingborough (M),LGA63610,-43.18919884,147.26233473,-42.8821377,147.3271949,34.5481866862707,35853
Latrobe (M) (Tas.),LGA63810,-41.24398316,146.56002152,-42.8821377,147.3271949,192.847577097147,10699
Launceston (C),LGA64010,-41.36063424,147.30581473,-42.8821377,147.3271949,169.192652987354,65274
Meander Valley (M),LGA64210,-41.62665438,146.48478161,-42.8821377,147.3271949,155.869983005329,19282
Northern Midlands (M),LGA64610,-41.84018693,147.46016822,-42.8821377,147.3271949,116.373586540631,12822
Sorell (M),LGA64810,-42.77865706,147.69612893,-42.8821377,147.3271949,32.2107374632266,14414
Southern Midlands (M),LGA65010,-42.43456223,147.40055076,-42.8821377,147.3271949,50.1283165459653,6043
Tasman (M),LGA65210,-43.05466511,147.83464487,-42.8821377,147.3271949,45.5275876422213,2372
Waratah/Wynyard (M),LGA65410,-41.38324155,145.49538074,-42.8821377,147.3271949,224.923767280967,13578
West Coast (M),LGA65610,-42.29818814,145.63731901,-42.8821377,147.3271949,152.815400768058,4149
West Tamar (M),LGA65810,-41.28164197,146.86439621,-42.8821377,147.3271949,182.018343365965,22718
Alice Springs (T),LGA70200,-23.73507313,133.85476863,-12.4608884,130.8419223,1293.27572469077,24753
Barkly (R),LGA70420,-19.44409604,135.08474621,-12.4608884,130.8419223,899.10376351389,6655
Belyuen (S),LGA70540,-12.53818463,130.68318053,-12.4608884,130.8419223,19.2573643385369,164
Central Desert (R),LGA70620,-21.48983659,132.41529992,-12.4608884,130.8419223,1017.78529560531,3677
Coomalie (S),LGA70700,-13.12575218,131.08285407,-12.4608884,130.8419223,78.4097669362781,1319
Darwin (C),LGA71000,-12.39842546,130.88700196,-12.4608884,130.8419223,8.49724718052122,78804
East Arnhem (R),LGA71300,-12.93324373,135.74553078,-12.4608884,130.8419223,534.499907749645,9026
Katherine (T),LGA72200,-14.69017269,132.19508198,-12.4608884,130.8419223,287.812430437261,9717
Litchfield (M),LGA72300,-12.53745077,131.12180058,-12.4608884,130.8419223,31.5536183926491,23855
MacDonnell (R),LGA72330,-24.63730163,133.16150862,-12.4608884,130.8419223,1375.74940362191,6029
Palmerston (C),LGA72800,-12.50251941,130.97917679,-12.4608884,130.8419223,15.6037630723084,33786
Roper Gulf (R),LGA73600,-15.4348397,134.65113098,-12.4608884,130.8419223,527.531705301052,6505
Tiwi Islands (R),LGA74050,-11.55984546,130.81629614,-12.4608884,130.8419223,100.230161296186,2453
Victoria Daly (R),LGA74550,-16.24958627,130.65862692,-12.4608884,130.8419223,421.746243725232,2810
Wagait (S),LGA74560,-12.44123545,130.7497047,-12.4608884,130.8419223,10.2486529643226,463
West Arnhem (R),LGA74660,-12.50805817,133.25851353,-12.4608884,130.8419223,262.410378820581,6188
West Daly (R),LGA74680,-14.22300732,130.06033937,-12.4608884,130.8419223,213.405967211079,3166
Unincorporated NT,LGA79399,-13.11245353,131.18721705,-12.4608884,130.8419223,81.5540278916698,6907
Unincorporated ACT,LGA89399,-35.48876608,149.00252307,-35.3075,149.124417,22.9853829316352,396857
